都道府県名,年,国籍,年間訪問者数,第1四半期,第2四半期,第3四半期,第4四半期
新潟県,2019,マレーシア,7922,4778,1046,176,1922
新潟県,2019,フィリピン,5653,3004,1564,530,555
新潟県,2019,インドネシア,4178,2429,886,567,296
新潟県,2019,インド,1205,0,686,519,0
新潟県,2019,英国,8519,1993,1463,3553,1510
新潟県,2019,フランス,2860,0,1268,308,1284
新潟県,2019,ドイツ,1754,262,410,1082,0
新潟県,2019,スペイン,783,0,783,0,0
新潟県,2019,イタリア,1026,251,0,775,0
新潟県,2019,ロシア,2521,751,414,681,675
新潟県,2019,カナダ,2776,1112,894,0,770
新潟県,2019,米国,11385,2644,2506,3183,3052
新潟県,2019,オーストラリア,15559,11541,1712,1415,891
富山県,2012,韓国,3753,0,1043,1322,1388
富山県,2012,中国,3261,325,1246,706,984
富山県,2012,台湾,51019,0,28683,11589,10747
富山県,2012,香港,8523,0,4004,305,4214
富山県,2012,タイ,1817,0,1362,0,455
富山県,2012,シンガポール,1742,0,1093,368,281
富山県,2012,マレーシア,696,222,0,206,268
富山県,2012,インド,278,0,278,0,0
富山県,2012,英国,204,0,204,0,0
富山県,2012,フランス,0,0,0,0,0
富山県,2012,ドイツ,445,132,0,0,313
富山県,2012,ロシア,1098,363,101,545,89
富山県,2012,カナダ,179,0,0,0,179
富山県,2012,米国,2622,703,1390,288,241
富山県,2012,オーストラリア,1999,0,291,685,1023
富山県,2013,韓国,5171,3765,830,0,576
富山県,2013,中国,5279,802,1505,2243,729
富山県,2013,台湾,74934,1995,42388,11693,18858
富山県,2013,香港,17811,0,5548,2146,10117
富山県,2013,タイ,3161,1650,424,0,1087
富山県,2013,シンガポール,1641,0,1433,208,0
富山県,2013,マレーシア,1061,262,799,0,0
富山県,2013,インド,251,0,141,0,110
富山県,2013,英国,727,0,0,234,493
富山県,2013,フランス,464,189,0,275,0
富山県,2013,ドイツ,556,0,157,168,231
富山県,2013,ロシア,2099,858,309,256,676
富山県,2013,カナダ,0,0,0,0,0
富山県,2013,米国,3276,516,287,1511,962
富山県,2013,オーストラリア,1052,0,746,0,306
富山県,2014,韓国,6776,459,4394,930,993
富山県,2014,中国,7234,1134,613,2645,2842
富山県,2014,台湾,99991,0,70407,13594,15990
富山県,2014,香港,15879,0,7941,5538,2400
富山県,2014,ベトナム,1478,857,0,0,621
富山県,2014,タイ,12845,698,9316,0,2831
富山県,2014,シンガポール,1981,0,0,305,1676
富山県,2014,マレーシア,4310,455,3637,218,0
富山県,2014,フィリピン,345,345,0,0,0
富山県,2014,インドネシア,3975,0,3248,195,532
富山県,2014,インド,289,0,0,0,289
富山県,2014,英国,2431,0,599,286,1546
富山県,2014,フランス,360,0,360,0,0
富山県,2014,ドイツ,889,325,186,176,202
富山県,2014,ロシア,2834,353,228,864,1389
富山県,2014,カナダ,1864,386,609,200,669
富山県,2014,米国,4387,0,3267,1120,0
富山県,2014,オーストラリア,3495,0,2252,1243,0
富山県,2015,韓国,17118,487,7633,3415,5583
富山県,2015,中国,17840,3614,7340,5381,1505
富山県,2015,台湾,157045,7282,92821,25439,31503
富山県,2015,香港,32742,0,14509,3271,14962
富山県,2015,ベトナム,813,0,0,813,0
富山県,2015,タイ,7892,0,3599,552,3741
富山県,2015,シンガポール,2116,0,0,545,1571
富山県,2015,マレーシア,4870,0,3920,0,950
富山県,2015,フィリピン,1015,577,438,0,0
富山県,2015,インドネシア,4016,700,2225,303,788
富山県,2015,インド,161,0,161,0,0
富山県,2015,英国,4896,337,1125,437,2997
富山県,2015,フランス,1175,284,442,449,0
富山県,2015,ドイツ,741,0,0,357,384
富山県,2015,スペイン,460,0,141,319,0
富山県,2015,イタリア,693,95,235,363,0
富山県,2015,ロシア,1973,1191,320,346,116
富山県,2015,カナダ,682,262,0,0,420
富山県,2015,米国,3894,586,1566,1007,735
富山県,2015,オーストラリア,3705,0,2254,852,599
富山県,2016,韓国,17102,0,4294,2030,10778
富山県,2016,中国,28014,959,13387,7449,6219
富山県,2016,台湾,133759,7464,91914,10101,24280
富山県,2016,香港,34708,3559,18209,11002,1938
富山県,2016,ベトナム,3240,0,1245,0,1995
富山県,2016,タイ,11972,0,11306,666,0
富山県,2016,シンガポール,7438,0,3850,577,3011
富山県,2016,マレーシア,3616,361,1522,0,1733
富山県,2016,フィリピン,616,0,0,616,0
富山県,2016,インドネシア,4870,0,1400,731,2739
富山県,2016,インド,838,296,214,328,0
富山県,2016,英国,1792,878,0,437,477
富山県,2016,フランス,0,0,0,0,0
富山県,2016,ドイツ,792,0,792,0,0
富山県,2016,スペイン,623,0,0,359,264
富山県,2016,イタリア,104,104,0,0,0
富山県,2016,ロシア,1153,403,311,439,0
富山県,2016,カナダ,484,0,0,0,484
富山県,2016,米国,4946,0,2842,1224,880
富山県,2016,オーストラリア,5303,0,1066,949,3288
富山県,2017,韓国,21966,2150,5486,1373,12957
富山県,2017,中国,25303,5356,6313,10148,3486
富山県,2017,台湾,159511,1919,97386,20604,39602
富山県,2017,香港,40729,10861,11313,4471,14084
富山県,2017,ベトナム,3534,3534,0,0,0
富山県,2017,タイ,15911,3497,11739,675,0
富山県,2017,シンガポール,1456,790,0,666,0
富山県,2017,マレーシア,2542,0,437,829,1276
富山県,2017,フィリピン,684,0,0,0,684
富山県,2017,インドネシア,7995,0,5561,383,2051
富山県,2017,インド,1444,160,910,374,0
富山県,2017,英国,2507,448,1031,0,1028
富山県,2017,フランス,2258,746,0,537,975
富山県,2017,ドイツ,374,374,0,0,0
富山県,2017,スペイン,0,0,0,0,0
富山県,2017,イタリア,716,111,188,417,0
富山県,2017,ロシア,2482,847,325,612,698
富山県,2017,カナダ,1997,0,1027,451,519
富山県,2017,米国,5800,784,1070,2981,965
富山県,2017,オーストラリア,1346,0,619,0,727
富山県,2018,韓国,40081,2803,12417,9647,15214
富山県,2018,中国,23233,2993,6531,6975,6734
富山県,2018,台湾,164661,16009,85358,32672,30622
富山県,2018,香港,32001,4430,15317,3425,8829
富山県,2018,ベトナム,3181,1029,903,1010,239
富山県,2018,タイ,6042,727,3639,0,1676
富山県,2018,シンガポール,8304,101,4971,417,2815
富山県,2018,マレーシア,5138,309,3255,0,1574
富山県,2018,フィリピン,2633,874,1235,196,328
富山県,2018,インドネシア,8291,667,5477,325,1822
富山県,2018,インド,893,406,487,0,0
富山県,2018,英国,1690,0,665,329,696
富山県,2018,フランス,1356,148,527,401,280
富山県,2018,ドイツ,967,0,504,134,329
富山県,2018,スペイン,460,0,0,460,0
富山県,2018,イタリア,1254,0,0,733,521
富山県,2018,ロシア,3441,424,2217,0,800
富山県,2018,カナダ,2084,738,525,821,0
富山県,2018,米国,5421,675,1966,1186,1594
富山県,2018,オーストラリア,5637,1976,1847,296,1518
富山県,2019,韓国,33313,2466,25834,3885,1128
富山県,2019,中国,37780,3779,8885,14104,11012
富山県,2019,台湾,189252,24401,93230,40928,30693
富山県,2019,香港,46500,2619,26581,4260,13040
富山県,2019,ベトナム,1425,0,203,800,422
富山県,2019,タイ,8381,656,5464,606,1655
富山県,2019,シンガポール,4142,306,2077,364,1395
富山県,2019,マレーシア,6049,1191,2944,206,1708
富山県,2019,フィリピン,1817,245,529,0,1043
富山県,2019,インドネシア,9158,498,5729,634,2297
富山県,2019,インド,0,0,0,0,0
富山県,2019,英国,943,610,0,333,0
富山県,2019,フランス,914,0,0,755,159
富山県,2019,ドイツ,2256,374,534,938,410
富山県,2019,スペイン,287,0,38,249,0
富山県,2019,イタリア,588,0,338,0,250
富山県,2019,ロシア,2025,868,828,329,0
富山県,2019,カナダ,860,278,161,421,0
富山県,2019,米国,4658,463,1803,273,2119
富山県,2019,オーストラリア,5196,558,1005,1096,2537
石川県,2012,韓国,1356,0,695,661,0
石川県,2012,中国,5693,649,2492,1764,788
石川県,2012,台湾,43907,4123,24799,8844,6141
石川県,2012,香港,6462,469,2669,916,2408
石川県,2012,タイ,1998,361,0,499,1138
石川県,2012,シンガポール,1106,238,219,368,281
石川県,2012,マレーシア,428,222,0,206,0
石川県,2012,インド,417,0,417,0,0
石川県,2012,英国,3381,411,815,620,1535
石川県,2012,フランス,3277,487,720,1130,940
石川県,2012,ドイツ,1282,395,142,432,313
石川県,2012,ロシア,1064,145,203,182,534
石川県,2012,カナダ,2806,219,1693,0,894
石川県,2012,米国,6407,469,1946,2305,1687
石川県,2012,オーストラリア,4775,827,874,1369,1705
石川県,2013,韓国,7396,1506,3734,1868,288
石川県,2013,中国,4833,267,502,2243,1821
石川県,2013,台湾,78198,12638,35477,11225,18858
石川県,2013,香港,14834,1323,4007,2146,7358
石川県,2013,タイ,3121,660,0,830,1631
石川県,2013,シンガポール,4178,1127,1075,0,1976
石川県,2013,マレーシア,649,0,399,250,0
石川県,2013,インド,463,212,141,0,110
石川県,2013,英国,4708,768,1068,1639,1233
石川県,2013,フランス,5733,189,1360,1925,2259
石川県,2013,ドイツ,2669,0,944,336,1389
石川県,2013,ロシア,1198,214,0,383,601
石川県,2013,カナダ,5067,692,1629,836,1910
石川県,2013,米国,10342,1289,3442,1763,3848
石川県,2013,オーストラリア,8695,495,2983,1548,3669
石川県,2014,韓国,10570,1838,1198,6045,1489
石川県,2014,中国,10031,1418,2757,882,4974
石川県,2014,台湾,55745,9927,31040,6117,8661
石川県,2014,香港,17696,3003,5955,5538,3200
石川県,2014,ベトナム,624,0,624,0,0
石川県,2014,タイ,4113,0,3494,619,0
石川県,2014,シンガポール,3181,306,510,1527,838
石川県,2014,マレーシア,4915,455,2645,436,1379
石川県,2014,フィリピン,1126,345,781,0,0
石川県,2014,インドネシア,2089,1087,541,195,266
石川県,2014,インド,0,0,0,0,0
石川県,2014,英国,6026,0,2098,1145,2783
石川県,2014,フランス,7601,0,3956,1486,2159
石川県,2014,ドイツ,2548,488,371,882,807
石川県,2014,ロシア,848,177,455,216,0
石川県,2014,カナダ,2693,0,1623,401,669
石川県,2014,米国,21059,2647,7188,3359,7865
石川県,2014,オーストラリア,7273,596,1351,829,4497
石川県,2015,韓国,17251,3410,4580,3678,5583
石川県,2015,中国,30785,4217,9787,10763,6018
石川県,2015,台湾,141229,24758,50278,23622,42571
石川県,2015,香港,34764,4657,10157,0,19950
石川県,2015,ベトナム,813,0,0,813,0
石川県,2015,タイ,5540,0,0,552,4988
石川県,2015,シンガポール,7513,0,1709,1090,4714
石川県,2015,マレーシア,6743,738,3920,661,1424
石川県,2015,フィリピン,1175,289,0,0,886
石川県,2015,インドネシア,5502,233,2967,1514,788
石川県,2015,インド,459,0,161,152,146
石川県,2015,英国,9642,674,3376,1311,4281
石川県,2015,フランス,10771,853,2209,3141,4568
石川県,2015,ドイツ,4700,0,1022,2143,1535
石川県,2015,スペイン,6697,280,1688,2554,2175
石川県,2015,イタリア,10769,381,2939,4170,3279
石川県,2015,ロシア,677,0,214,115,348
石川県,2015,カナダ,8628,0,3906,1782,2940
石川県,2015,米国,22562,293,9790,4028,8451
石川県,2015,オーストラリア,16173,591,5409,2983,7190
石川県,2016,韓国,18642,3477,4547,5751,4867
石川県,2016,中国,54292,13426,19566,12416,8884
石川県,2016,台湾,172819,45718,74814,20202,32085
石川県,2016,香港,43149,5339,13243,11002,13565
石川県,2016,ベトナム,2847,0,0,2847,0
石川県,2016,タイ,9800,5365,3769,666,0
石川県,2016,シンガポール,9754,777,4812,1154,3011
石川県,2016,マレーシア,4566,1803,761,269,1733
石川県,2016,フィリピン,1030,414,0,616,0
石川県,2016,インドネシア,4229,355,1866,365,1643
石川県,2016,インド,526,148,214,164,0
石川県,2016,英国,10970,878,5957,1750,2385
石川県,2016,フランス,13649,355,4283,5864,3147
石川県,2016,ドイツ,8668,359,4355,1946,2008
石川県,2016,スペイン,8980,481,1751,3585,3163
石川県,2016,イタリア,18670,731,4382,9065,4492
石川県,2016,ロシア,530,0,311,219,0
石川県,2016,カナダ,11204,399,5239,1694,3872
石川県,2016,米国,32401,706,17053,4081,10561
石川県,2016,オーストラリア,21197,1400,9060,2846,7891
石川県,2017,韓国,23777,5591,5908,4120,8158
石川県,2017,中国,55520,11784,14731,23195,5810
石川県,2017,台湾,167270,38388,77677,22773,28432
石川県,2017,香港,50828,16292,9050,13414,12072
石川県,2017,ベトナム,3534,3534,0,0,0
石川県,2017,タイ,6522,0,6522,0,0
石川県,2017,シンガポール,4989,3158,1165,666,0
石川県,2017,マレーシア,9706,3823,1311,1382,3190
石川県,2017,フィリピン,449,449,0,0,0
石川県,2017,インドネシア,9665,5663,2085,1917,0
石川県,2017,インド,642,0,455,187,0
石川県,2017,英国,19157,1344,9799,3390,4624
石川県,2017,フランス,21580,2983,9669,1612,7316
石川県,2017,ドイツ,5677,1494,844,844,2495
石川県,2017,スペイン,9845,309,2892,3802,2842
石川県,2017,イタリア,17841,1217,6013,6044,4567
石川県,2017,ロシア,1518,363,325,306,524
石川県,2017,カナダ,13598,891,5648,1352,5707
石川県,2017,米国,44345,2743,17647,8517,15438
石川県,2017,オーストラリア,20972,2923,6811,2517,8721
石川県,2018,韓国,23980,6243,4884,6288,6565
石川県,2018,中国,80561,14689,13453,34380,18039
石川県,2018,台湾,174491,40410,63434,32312,38335
石川県,2018,香港,48473,13696,12124,5961,16692
石川県,2018,ベトナム,5242,2525,1522,0,1195
石川県,2018,タイ,14643,8486,3468,707,1982
石川県,2018,シンガポール,7938,2798,1955,720,2465
石川県,2018,マレーシア,7321,2417,1855,285,2764
石川県,2018,フィリピン,1786,525,0,223,1038
石川県,2018,インドネシア,10862,1937,3239,1210,4476
石川県,2018,インド,1369,406,271,0,692
石川県,2018,英国,13440,2002,4279,3060,4099
石川県,2018,フランス,16861,2476,4880,4009,5496
石川県,2018,ドイツ,9807,1908,3231,2246,2422
石川県,2018,スペイン,11014,1472,884,5207,3451
石川県,2018,イタリア,20534,1330,7658,9936,1610
石川県,2018,ロシア,1396,424,568,404,0
石川県,2018,カナダ,9522,779,4225,1857,2661
石川県,2018,米国,36988,2615,13453,7111,13809
石川県,2018,オーストラリア,30862,5107,9560,5071,11124
石川県,2019,韓国,15259,4759,6743,2298,1459
石川県,2019,中国,57967,17240,13931,13251,13545
石川県,2019,台湾,201202,48708,71103,40767,40624
石川県,2019,香港,68509,13945,18387,16433,19744
石川県,2019,ベトナム,1651,0,642,618,391
石川県,2019,タイ,18187,8878,3248,1127,4934
石川県,2019,シンガポール,7029,2256,1302,571,2900
石川県,2019,マレーシア,8815,2837,882,685,4411
石川県,2019,フィリピン,4058,797,835,1206,1220
石川県,2019,インドネシア,16872,6238,4308,770,5556
石川県,2019,インド,303,0,0,0,303
石川県,2019,英国,20096,3452,7804,2218,6622
石川県,2019,フランス,17271,661,6132,6355,4123
石川県,2019,ドイツ,9788,585,3464,2249,3490
石川県,2019,スペイン,12628,478,1174,4838,6138
石川県,2019,イタリア,22590,804,8239,7629,5918
石川県,2019,ロシア,759,0,421,0,338
石川県,2019,カナダ,14912,1837,6931,2312,3832
石川県,2019,米国,38711,3808,12812,9998,12093
石川県,2019,オーストラリア,33167,4135,9901,5403,13728
福井県,2012,韓国,2081,360,1043,331,347
福井県,2012,中国,3024,325,1246,1059,394
福井県,2012,台湾,1040,229,299,0,512
福井県,2012,香港,1972,234,534,0,1204
福井県,2012,タイ,1746,541,272,250,683
福井県,2012,シンガポール,281,0,0,0,281
福井県,2012,マレーシア,246,0,246,0,0
福井県,2012,インド,139,0,139,0,0
福井県,2012,英国,0,0,0,0,0
福井県,2012,フランス,180,0,180,0,0
福井県,2012,ドイツ,558,132,426,0,0
福井県,2012,ロシア,604,145,101,91,267
福井県,2012,カナダ,679,0,423,256,0
福井県,2012,米国,1319,234,556,288,241
福井県,2012,オーストラリア,276,276,0,0,0
福井県,2013,韓国,1871,753,830,0,288
福井県,2013,中国,4012,1603,251,1794,364
福井県,2013,台湾,3514,1330,1382,0,802
福井県,2013,香港,2738,0,1849,429,460
福井県,2013,タイ,1575,330,424,277,544
福井県,2013,シンガポール,583,225,358,0,0
福井県,2013,マレーシア,0,0,0,0,0
福井県,2013,インド,141,0,141,0,0
福井県,2013,英国,481,0,0,234,247
福井県,2013,フランス,0,0,0,0,0
福井県,2013,ドイツ,336,0,0,336,0
福井県,2013,ロシア,412,107,155,0,150
福井県,2013,カナダ,233,0,233,0,0
福井県,2013,米国,1845,516,0,1008,321
福井県,2013,オーストラリア,679,0,373,0,306
福井県,2014,韓国,7223,0,399,1860,4964
福井県,2014,中国,3853,851,613,1323,1066
福井県,2014,台湾,5625,584,3028,680,1333
福井県,2014,香港,2739,0,662,2077,0
福井県,2014,ベトナム,1093,0,0,1093,0
福井県,2014,タイ,2114,698,0,0,1416
福井県,2014,シンガポール,0,0,0,0,0
